TestId,Date,Time,Name,Segment,Position,Type,Excluded,Tags,System Weight,Jump Height,Jump Momentum,Countermovement Depth,Braking RFD,Stiffness,Force at Min Displacement,Relative Force at Min Displacement,Avg. Relative Propulsive Force,Peak Propulsive Force,Peak Relative Propulsive Force,Unweighting Phase,Braking Phase,Propulsive Phase,Time To Takeoff,Braking Net Impulse,Propulsive Net Impulse,Impulse Ratio,Peak Braking Velocity,Takeoff Velocity,Peak Velocity,Avg. Relative Braking Power,Peak Relative Braking Power,Avg. Relative Propulsive Power,Peak Relative Propulsive Power,Peak Propulsive Power,L|R Avg. Braking Force,L|R Avg. Propulsive Force,L|R Avg. Braking RFD,L|R Braking Impulse Index,L|R Propulsive Impulse Index,Peak Landing Force,Relative Peak Landing Force,L|R Peak Landing Force,L|R Avg. Landing Force,L|R Landing Impulse Index,mRSI
Yc4YsM3Gba3MEiOWemOr,8/13/23,16:51:11,OJ0010,,Middle Blocker,Countermovement Jump,,POST PRACTICE,707.718,10.29133891,163.3878,-12.87401616,2704.4335,-3837.9349,1255,177.3305,166.3513,1500,211.9488,0.401,0.203,0.349,0.953,81.4112,164.4964,2.0206,-1.1344,2.2648,2.3819,-10.1045,-14.3788,18.9699,43.1676,3114.22,-22.3252,-9.571,3.4608,-36.5429,-17.4919,5332,753.4074,-19.9175,-40.675,N/A,0.2743
VVF1o2UVHjqvcxbCJBAT,8/13/23,16:50:43,OJ0010,,Middle Blocker,Countermovement Jump,,POST PRACTICE,705.61,10.44881923,164.1299,-12.85433112,2278.8462,-3613.5926,1180,167.2312,167.1393,1480,209.7476,0.413,0.208,0.347,0.968,79.9341,164.9648,2.0638,-1.1135,2.2819,2.4271,-9.5933,-13.9012,19.5796,43.7706,3148.31,-20.438,-6.7118,20.6751,-33.9983,-12.5959,4330,613.6534,-7.9446,39.6752,N/A,0.2742
NfOur0IQ0OGABZKHFwrp,8/13/23,9:40:35,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,696.365,10.11417355,159.375,-13.40157523,2484.4444,-3680.7516,1253,179.9344,159.2032,1466,210.5218,0.36,0.225,0.387,0.972,96.6254,160.1592,1.6575,-1.3629,2.2452,2.3718,-12.0158,-17.8428,17.9681,42.7798,3036.73,-16.5309,-13.0486,-6.9767,-28.3877,-23.0933,2996,430.2341,-20.9613,-37.6564,N/A,0.2643
zp0XupBT5UjyhLFruhEa,8/13/23,9:40:25,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,696.051,10.12204757,159.3646,-13.00393742,3180.9045,-4023.7244,1329,190.9343,164.6018,1414,203.146,0.366,0.199,0.355,0.92,88.9854,160.2819,1.8012,-1.2576,2.2461,2.4109,-11.769,-16.3619,19.5923,42.3841,3007.29,-24.0731,-8.1735,-0.158,-38.8477,-15.1411,3750,538.7536,1.3867,-5.5748,-10.5563,0.2795
iGtAu7jJbzg6wkd12iNe,8/13/23,9:40:14,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,696.807,10.60236254,163.2695,-12.91732325,3871.6578,-4330.3985,1421,203.9302,171.4678,1428,204.9348,0.359,0.187,0.329,0.875,91.0906,164.5375,1.8063,-1.2908,2.2986,2.4724,-12.4389,-16.9113,21.4131,43.8887,3117.43,-17.2696,-9.2801,-5.5249,-29.4802,-17.0084,3189,457.659,-33.2079,-16.7846,-28.7576,0.3078
4OEP7kdL4xuvhWVdyTD1,8/15/23,18:17:54,OJ0010,,Middle Blocker,Countermovement Jump,,POST PRACTICE,700.899,9.838582992,158.1916,-13.50000043,1296.7033,-3079.9198,1056,150.6636,157.2924,1478,210.872,0.451,0.273,0.395,1.119,71.6636,159.1309,2.2205,-1.0067,2.2141,2.3755,-7.7985,-11.609,17.4128,42.7422,3053.82,-9.7881,-11.3707,-36.7232,-17.8002,-20.4297,3482,496.7906,-9.9943,-3.2934,-6.3848,0.2233
8OmF1WYKtwBe0nPozMM0,8/15/23,18:17:34,OJ0010,,Middle Blocker,Countermovement Jump,,POST PRACTICE,699.979,10.17716568,160.7039,-12.83858309,2626.1682,-3869.5299,1262,180.2911,165.6258,1438,205.4347,0.488,0.214,0.35,1.052,78.2345,161.3968,2.063,-1.0967,2.2522,2.4381,-9.6009,-12.9845,19.8473,43.1605,3079.66,-14.7418,-12.322,-57.2954,-25.6131,-21.9651,4325,617.8757,-31.9306,20.684,N/A,0.2458
sa22femLwRWJ3lnYX4Ng,8/15/23,18:16:58,OJ0010,,Middle Blocker,Countermovement Jump,,POST PRACTICE,696.569,9.92126016,157.9009,-12.75590592,1350.9434,-3258.7889,1056,151.6002,157.7974,1494,214.4798,0.465,0.265,0.393,1.123,68.6322,158.7359,2.3128,-0.9689,2.2238,2.3814,-7.4271,-11.2732,17.1397,43.3717,3079.65,-18.658,-7.5674,0,-31.4667,-14.0862,2906,417.1877,-3.7164,36.4709,N/A,0.2244
74nbLBxxDWrJbhLQTKf3,8/15/23,8:18:52,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,694.111,10.64960664,162.9983,-13.31889806,3014.3541,-3914.1607,1324,190.7476,166.936,1394,200.8324,0.407,0.209,0.351,0.967,79.6463,163.7235,2.0556,-1.1265,2.3037,2.4278,-10.1307,-13.7417,20.162,42.5706,3012.10,-24.0965,-13.7269,-10.7937,-38.8588,-24.1701,3979,573.2513,-17.517,-48.8989,N/A,0.2797
E5cYWbrGBqKzpd6nHGdm,8/15/23,8:18:42,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,693.598,11.04724445,165.8916,-13.39763822,2669.6833,-3779.3527,1286,185.41,169.1156,1448,208.7665,0.332,0.221,0.347,0.9,82.5353,166.969,2.023,-1.1732,2.3463,2.4692,-10.3922,-14.2874,20.4724,44.512,3147.14,-16.0056,-10.0768,-10.5085,-27.604,-18.3239,3824,551.328,-15.795,-6.7465,-12.6319,0.3118
vmNxygbyAuuORPsXQRId,8/15/23,8:18:32,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,694.996,10.89370114,165.0734,-12.01181141,4523.5294,-4782.5238,1459,209.9293,178.6472,1465,210.7926,0.307,0.17,0.303,0.78,90.6607,166.3372,1.8347,-1.2881,2.33,2.4525,-12.8611,-17.8001,21.9628,44.487,3151.71,-24.288,-7.5842,6.1118,-39.1555,-14.1342,3703,532.8088,-10.667,-5.8626,N/A,0.3548
W6jMNJgngkv1UBeRnjuv,8/16/23,17:26:11,OJ0010,,Middle Blocker,Countermovement Jump,,POST PRACTICE,696.873,10.87007909,165.3311,-13.6338587,1975.5102,-3407.6074,1180,169.3278,165.0724,1444,207.2114,0.476,0.245,0.365,1.086,73.3991,166.0889,2.2628,-1.0346,2.3274,2.4477,-8.6103,-11.8792,19.4051,43.8256,3113.24,-19.3132,-14.5062,-37.6033,-32.3481,-25.3451,2992,429.3465,-23.9973,-12.2843,-21.8897,0.2542
ndZDrRbiuQFozibYGAvp,8/16/23,17:25:10,OJ0010,,Middle Blocker,Countermovement Jump,,POST PRACTICE,696.982,9.98031528,158.4581,-13.01574845,1844.358,-3544.5549,1172,168.1536,162.7592,1436,206.0311,0.56,0.257,0.363,1.18,64.6301,159.3535,2.4656,-0.9128,2.2303,2.3511,-7.5071,-10.1277,18.2535,41.6226,2957.21,-23.5945,-18.1924,-31.6456,-38.1697,-30.8008,3452,495.2782,-18.1344,26.4705,N/A,0.2149
y7ZiAICS93rqm9WDt9Zs,8/16/23,17:24:52,OJ0010,,Middle Blocker,Countermovement Jump,,POST PRACTICE,696.868,9.795275904,156.9592,-12.5984256,1824.2188,-3637.7713,1164,167.0331,162.8364,1465,210.2263,0.514,0.256,0.359,1.129,71.9213,157.7704,2.1937,-1.0144,2.2096,2.3532,-8.2099,-11.4875,18.2365,42.3843,3010.84,-20.1098,-11.2139,1.9272,-33.5143,-20.1875,3749,537.9785,-0.9336,33.4587,N/A,0.2204
on8ZrmAtLDMSAjJqDv2j,8/16/23,9:44:47,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,695.888,10.76377987,164.278,-15.2086619,2957.1429,-3401.5738,1314,188.8235,162.5714,1431,205.6365,0.41,0.21,0.378,0.998,90.3195,165.2283,1.8294,-1.2773,2.3158,2.4234,-11.8821,-16.4186,19.1132,43.2142,3065.46,-18.3892,-10.0508,-4.9919,-31.0914,-18.2823,3323,477.5194,-13.7526,14.8659,N/A,0.2739
Ciy4poesm6GAO3jTPy6B,8/16/23,9:44:36,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,692.977,11.73228384,170.7945,-13.96456738,2692.9825,-3681.6662,1306,188.4622,168.3791,1433,206.789,0.347,0.228,0.361,0.936,83.9302,171.6983,2.0457,-1.1915,2.4178,2.5315,-10.5822,-14.5064,20.887,45.4749,3212.34,-19.0023,-11.7778,-14.658,-31.9436,-21.1005,3070,443.0161,-21.4984,-13.0118,-23.0292,0.3183
k4sPmk93Z6q24BYZ5Wvu,8/16/23,9:44:26,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,694.327,10.85433106,164.6139,-14.04330754,2928.2511,-3776.2274,1347,194.0008,174.5945,1440,207.3951,0.385,0.223,0.319,0.927,74.1256,165.8782,2.2378,-1.0558,2.3258,2.4454,-9.4612,-12.1965,21.1426,43.697,3092.76,-22.7202,-14.2412,-7.5038,-37.0568,-24.9518,2484,357.7565,-40.9018,-13.8183,-24.2839,0.2974
YBxS32UAIXsnAnYLnPwx,8/17/23,12:01:08,OJ0010,,Middle Blocker,Countermovement Jump,,POST PRACTICE,697.335,10.58661451,163.2732,-14.07874061,1518.9003,-3181.9687,1138,163.1927,164.2221,1471,210.946,0.499,0.291,0.365,1.155,62.58,164.0192,2.621,-0.8813,2.2969,2.4334,-7.1564,-9.4709,18.7617,44.2744,3147.21,-25.4141,-9.7964,-39.819,-40.5129,-17.8803,3048,437.0926,-18.1102,-33.3294,N/A,0.2328
oOaumidX82TsvTeEAB5m,8/17/23,12:00:59,OJ0010,,Middle Blocker,Countermovement Jump,,POST PRACTICE,697.864,10.79921294,165.017,-13.17716578,2340.708,-3659.9362,1225,175.5356,165.4742,1477,211.6458,0.521,0.226,0.362,1.109,70.8192,166.0047,2.3441,-0.9999,2.3197,2.4508,-8.7268,-11.7802,19.405,44.9819,3199.92,-16.1948,-9.7935,-15.3119,-27.8769,-17.8766,3150,451.3773,-20.5714,-9.9446,-18.0927,0.2473
cEsavnrhR04kPbHOKp5c,8/17/23,12:00:47,OJ0010,,Middle Blocker,Countermovement Jump,,POST PRACTICE,698.496,11.20866178,168.2854,-12.66141773,2252.2124,-3759.526,1209,173.0862,164.4127,1534,219.6147,0.46,0.226,0.375,1.061,75.2009,169.309,2.2514,-1.0611,2.3635,2.4856,-8.9792,-12.458,19.177,46.406,3304.22,-21.9832,-9.7795,-29.2731,-36.0307,-17.8587,2874,411.4555,-0.6263,-11.4779,-20.6013,0.2683
H96TbJVMd8YIpAUtRnEr,8/17/23,9:47:34,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,691.112,11.06692949,165.4411,-14.00787446,1715.3285,-3263.5264,1161,167.9901,164.1635,1437,207.9258,0.462,0.274,0.374,1.11,69.2668,166.4091,2.4024,-0.9876,2.3484,2.4581,-7.8988,-11.2133,19.2412,44.4009,3128.03,-10.3257,-11.1036,-45.9574,-18.6658,-20.0059,2285,330.6266,-18.2495,11.2025,N/A,0.2532
ttyBLZMR02SJQAydFnzR,8/17/23,9:47:24,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,691.23,10.94094523,164.5329,-14.271654,2640.6926,-3588.4743,1301,188.2152,165.6316,1413,204.4182,0.401,0.231,0.363,0.995,76.5359,165.3185,2.16,-1.0879,2.3351,2.4624,-9.7466,-12.6357,20.0028,43.8605,3090.49,-24.2363,-12.9358,-0.9836,-39.0551,-22.9262,3683,532.8183,-20.934,-30.8061,-47.0988,0.2793
M6ezUGM5H21leK6xU45C,8/17/23,9:47:13,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,691.915,10.59055152,162.0454,-14.31102408,2598.2143,-3499.1001,1272,183.8376,168.9141,1458,210.7195,0.396,0.224,0.341,0.961,86.796,163.2155,1.8804,-1.2378,2.2975,2.4187,-11.0414,-15.554,19.896,44.046,3106.64,-25.3516,-8.9915,0.3436,-40.4881,-16.5337,2549,368.3979,1.53,-17.3796,-29.6098,0.28
KLwNtAeA0mn1Bu6Mt62n,8/18/23,9:21:40,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,691.189,10.34252002,159.9495,-13.96850438,1822.5806,-3219.1262,1142,165.2225,158.7029,1448,209.4941,0.488,0.248,0.395,1.131,70.9486,160.8203,2.2667,-1.01,2.2702,2.3774,-8.2292,-11.7969,17.6968,42.7233,3010.18,-12.6439,-12.6336,3.5398,-22.4729,-22.4343,2951,426.9455,-20.5693,16.1714,N/A,0.2322
Sp3TRMGi4CspgSOGCgx7,8/18/23,9:21:19,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,690.946,10.22047277,158.9434,-14.07874061,1713.0045,-3000.4448,1073,155.2943,156.4171,1456,210.7256,0.464,0.223,0.409,1.096,76.453,159.9566,2.0922,-1.0904,2.2567,2.4178,-8.9559,-13.5663,17.528,43.5199,3065.23,-17.5571,-6.8448,7.8534,-29.9006,-12.8413,2780,402.3469,-10.5036,31.607,N/A,0.2368
6Y5hh6ZFcb139DM0Dr5d,8/18/23,9:20:28,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,691.361,9.889764096,156.461,-13.37401618,2692.6606,-3764.9967,1279,184.9974,162.8856,1382,199.8956,0.477,0.218,0.361,1.056,78.7728,157.5767,2.0004,-1.1241,2.2201,2.4186,-10.0083,-13.3758,19.4427,42.2645,2978.60,-21.5945,-9.9795,-0.8518,-35.5539,-18.1661,3919,566.8529,-1.1483,-10.9119,-19.6661,0.2379
H48eOXH03R0HQxsmacqI,8/29/23,12:15:41,OJ0010,,Middle Blocker,Countermovement Jump,,POST PRACTICE,685.802,11.18110272,165.0254,-13.81496107,2083.3333,-3380.1816,1186,172.9362,165.4226,1473,214.785,0.449,0.24,0.369,1.058,72.853,166.1391,2.2805,-1.0485,2.3606,2.4665,-8.8042,-12.3007,19.227,45.5251,3182.59,-16.1887,-6.3423,-9.2,-27.8776,-11.9606,4359,635.6062,-11.9523,-10.5922,-19.1466,0.2684
lWZBgJt6Uz4B8Si75moD,8/29/23,12:15:30,OJ0010,,Middle Blocker,Countermovement Jump,,POST PRACTICE,684.803,10.56299246,160.1461,-12.86220514,2325.9912,-3709.91,1212,176.9852,166.5679,1545,225.6123,0.394,0.227,0.352,0.973,71.0912,161.0553,2.2655,-1.022,2.2941,2.4829,-8.7705,-11.9945,19.471,47.2662,3299.49,-18.0708,-6.2212,-17.0455,-30.6118,-11.7574,2971,433.8474,23.7967,-3.6925,-7.1735,0.2757
nTr57njZ9LN1MSDv27bW,8/29/23,12:15:18,OJ0010,,Middle Blocker,Countermovement Jump,,POST PRACTICE,685.269,9.492126288,151.9261,-12.71653584,2064.7773,-3702.4652,1196,174.53,161.0545,1590,232.0257,0.4,0.247,0.364,1.011,70.6776,152.8756,2.163,-1.016,2.1749,2.392,-8.4192,-11.7651,18.0199,45.9069,3206.79,-15.9778,-12.5255,-27.0588,-27.5359,-22.2871,3146,459.0898,-1.5257,-12.3762,-22.0348,0.2385
DmQDqwIyO5yTAUBUFSaW,8/29/23,9:54:50,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,685.273,8.944882176,147.4759,-11.40944918,1023.4114,-3419.8376,991,144.6139,157.6518,1531,223.4146,0.454,0.299,0.374,1.127,52.4299,148.2354,2.8273,-0.752,2.1112,2.2741,-5.7744,-7.9203,16.1253,42.4997,2968.80,-26.3609,-2.7534,-44.4444,-41.7095,-5.4277,2723,397.3599,4.5171,11.8044,N/A,0.2016
WBSKyAEFgT69DKJSaoVP,8/29/23,9:54:36,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,685.132,7.838582928,138.0296,-11.46063029,1324.8175,-3603.7514,1049,153.1092,150.9655,1611,235.1372,0.474,0.274,0.396,1.144,52.9063,138.7817,2.6232,-0.7589,1.9764,2.1407,-6.1261,-7.8833,14.4376,40.9051,2856.82,-22.5422,1.1021,-29.4766,-36.7835,2.1169,2058,300.3801,3.5957,-16.7699,N/A,0.174
DqHIfY84a1G38bqwkrVJ,8/29/23,9:54:25,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,685.186,10.51574837,159.8914,-12.46456733,2091.2698,-3824.8554,1211,176.7403,169.5006,1490,217.4592,0.459,0.252,0.337,1.048,57.2411,161.0748,2.814,-0.827,2.2892,2.4229,-6.9874,-8.872,19.5994,45.0404,3145.88,-11.9766,-7.7887,-7.7799,-21.3988,-14.4813,2499,364.7185,41.0964,-14.6033,-25.4678,0.2549
AfFfsMDKHgdlOUSigB69,8/30/23,12:07:33,OJ0010,,Middle Blocker,Countermovement Jump,,POST PRACTICE,697.463,10.51968538,162.7921,-12.61811064,2344.6809,-3890.7898,1247,178.7908,168.0847,1480,212.1976,0.428,0.235,0.344,1.007,70.2032,163.9617,2.3355,-0.9945,2.2897,2.4115,-8.4018,-11.1781,19.4914,44.2096,3143.18,-16.7728,-6.8818,-7.078,-28.744,-12.9199,2853,409.054,18.1914,-55.6495,N/A,0.2654
YvzcKA3DN2cMhYeQG1zN,8/30/23,12:07:18,OJ0010,,Middle Blocker,Countermovement Jump,,POST PRACTICE,698.917,9.866142048,157.9927,-12.03149645,2033.6134,-3867.2128,1182,169.1188,160.8783,1580,226.064,0.353,0.238,0.372,0.963,67.4103,158.8539,2.3565,-0.9489,2.2176,2.3183,-7.9522,-10.9387,16.8794,43.6162,3107.46,-17.7738,-3.0389,-11.5702,-30.1915,-5.9478,2460,351.9731,26.9919,-5.238,-9.9428,0.2603
YBEPgRnMKFTLgYKHrGMZ,8/30/23,12:07:07,OJ0010,,Middle Blocker,Countermovement Jump,,POST PRACTICE,698.541,10.60629955,163.7051,-12.0590555,2462.2642,-3982.9184,1220,174.6497,174.396,1503,215.1627,0.407,0.212,0.316,0.935,69.5763,164.814,2.3688,-0.9832,2.299,2.3968,-8.3336,-11.7223,20.0672,44.1538,3144.06,-12.0828,-4.6748,13.0268,-21.6086,-8.9548,2729,390.6714,-12.4954,-19.7148,-32.9411,0.2881
DlR0N71QDMUvMKTPs47M,8/30/23,10:00:19,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,689.482,9.60629952,153.7812,-12.82283506,1379.3103,-3340.244,1088,157.7996,158.3669,1448,210.0127,0.387,0.29,0.383,1.06,63.3617,154.6594,2.4409,-0.9046,2.188,2.3732,-7.1507,-9.7639,17.565,42.6943,3000.71,-14.9135,-1.4118,4,-25.9776,-2.8156,2775,402.4761,25.1892,-17.8511,-30.2934,0.2302
JkSaFgMngKILHyiPNv4t,8/30/23,10:00:11,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,689.532,9.771653856,155.1074,-11.68897675,1991.4163,-3882.8455,1153,167.2149,164.7861,1495,216.8137,0.478,0.233,0.348,1.059,52.015,156.0219,2.9996,-0.7436,2.2067,2.3921,-6.1653,-7.8635,18.7451,44.2,3106.76,-4.6846,2.6777,28.0172,-9.016,5.2109,2661,385.9139,33.7091,-24.0679,N/A,0.2344
jQS1mH6vQ7y5KDIOXEuY,8/30/23,9:59:55,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,688.591,10.96850429,164.0983,-12.70078781,2550.4587,-3853.096,1243,180.5135,166.0641,1466,212.8985,0.497,0.218,0.362,1.077,73.9317,165.2876,2.2357,-1.0608,2.3378,2.5347,-9.2762,-12.4812,20.4684,46.5868,3270.06,-20.1245,-3.6618,-6.8345,-33.5287,-7.0892,3341,485.1937,8.2909,-36.7522,N/A,0.2586
TKgkJpWMG7mI1bO8HoHO,9/5/23,12:38:16,OJ0010,,Middle Blocker,Countermovement Jump,,POST PRACTICE,693.495,10.14173261,158.9282,-14.13385872,1694.6565,-3166.8891,1137,163.9522,159.6704,1483,213.8444,0.494,0.262,0.385,1.141,68.3238,159.8724,2.3399,-0.9704,2.2482,2.3726,-7.9142,-10.8984,17.4618,43.4783,3073.60,-17.2681,-4.9323,-3.1532,-29.4686,-9.442,3154,454.7978,-3.4242,-45.7617,N/A,0.2258
9ZiZstV6KyE6MPx4L4dA,9/5/23,12:38:07,OJ0010,,Middle Blocker,Countermovement Jump,,POST PRACTICE,693.131,10.55118144,162.008,-14.47637842,2046.332,-3325.6871,1223,176.4457,161.7794,1425,205.5888,0.399,0.259,0.379,1.037,75.2526,162.8889,2.1646,-1.0681,2.2929,2.4868,-9.0735,-11.9635,19.4765,44.551,3147.77,-26.6554,-9.0278,3.3962,-42.1302,-16.5924,3998,576.8029,1.0505,-23.3658,-37.9216,0.2584
zxxMcWStKQl1LLjkhcTf,9/5/23,12:37:56,OJ0010,,Middle Blocker,Countermovement Jump,,POST PRACTICE,693.188,11.70078778,170.632,-12.7480319,2214.5923,-3733.9698,1209,174.4116,171.8704,1578,227.6439,0.452,0.233,0.343,1.028,71.5527,171.4735,2.3965,-1.015,2.4148,2.5366,-8.4079,-12.0232,20.6393,48.7088,3441.83,-11.2251,-9.6918,-10.0775,-20.1863,-17.698,4270,615.9945,-6.37,-36.5021,-53.4624,0.2891
SQYkl5WbttXqpg0ZEPhm,9/5/23,9:58:18,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,686.486,9.700787712,153.8535,-12.76771694,2344.9782,-3771.117,1223,178.1537,162.5906,1497,218.0671,0.481,0.229,0.359,1.069,57.7377,154.85,2.682,-0.8299,2.1986,2.3541,-7.0124,-8.8971,18.3055,43.7109,3058.81,-5.2,-3.3686,-2.7933,-9.8918,-6.5304,3188,464.394,17.8795,22.4482,N/A,0.2305
Pxgk6IWN47OhAoI9yYsz,9/5/23,9:58:08,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,687.672,8.350393968,143.0082,-11.54330746,1911.6279,-3744.6874,1098,159.6691,154.2143,1638,238.195,0.513,0.215,0.385,1.113,57.4085,144.0708,2.5096,-0.8246,2.0401,2.2131,-6.7144,-9.4633,15.2772,42.5699,2984.11,-7.887,0.5633,-15.3285,-14.6085,1.0853,2846,413.8601,17.0766,-4.3146,-8.2659,0.1906
HKPyP5lcwbOmacobaITY,9/5/23,9:57:58,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,687.395,10.99212634,164.009,-13.13385869,1828.8973,-3506.7156,1170,170.2078,168.8344,1462,212.687,0.468,0.263,0.347,1.078,68.8136,164.7589,2.3943,-0.9833,2.3406,2.4952,-8.1599,-11.1415,20.3866,45.9228,3217.85,-13.0495,-2.4494,21.4137,-23.1385,-4.7883,3771,548.5929,19.4378,-12.6575,N/A,0.259
6EXGUoAmh6IFtmPPv2EN,9/6/23,11:02:11,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,689.471,9.92126016,156.2643,-13.15354373,2222.2222,-3561.5677,1190,172.5961,161.0094,1515,219.7337,0.43,0.225,0.372,1.027,75.0455,157.0598,2.0929,-1.0697,2.2234,2.4534,-9.1505,-12.6166,18.5793,46.0915,3239.42,-10.3932,-5.4431,-24.4,-18.8036,-10.334,3152,457.1621,-1.3959,-31.9227,N/A,0.2453
nBIv7YQkuzysbafCi60g,9/6/23,11:01:39,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,690.197,11.33858304,167.2313,-13.25196893,1898.8327,-3499.5608,1178,170.6759,168.1343,1547,224.1389,0.443,0.257,0.356,1.056,66.3169,167.9804,2.533,-0.9439,2.3769,2.4683,-7.6517,-10.4388,19.6732,47.1159,3314.91,15.7205,2.3158,-11.4754,27.2108,4.5334,3056,442.7721,-5.9555,-19.1047,-32.0718,0.2727
f0p8fBgByffaN9J3J6eg,9/6/23,11:01:27,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,689.731,10.29527592,159.2671,-13.29527602,2327.8689,-3719.0386,1256,182.1,166.2016,1452,210.5169,0.37,0.244,0.349,0.963,73.9001,159.9704,2.1647,-1.0517,2.2652,2.4674,-9.146,-11.863,20.1106,45.1144,3171.95,-14.5224,-0.5059,10.5634,-25.4064,-1.0217,3706,537.3109,13.4916,-10.9518,-19.7218,0.2716
e2JWcm2ryMxVf1SOtbU7,9/11/23,12:14:31,OJ0010,,Middle Blocker,Countermovement Jump,,POST PRACTICE,683.841,9.523622352,151.8595,-13.76377997,1290.5405,-3060.5364,1070,156.4691,158.744,1489,217.7407,0.392,0.296,0.379,1.067,72.0856,152.7703,2.1193,-1.0377,2.1785,2.372,-7.8524,-11.9847,17.7724,43.7823,3052.00,-0.0331,-2.9993,0,-0.0659,-5.8397,3084,450.982,-8.8197,16.5188,N/A,0.2267
D1OZrKXBmlWsUB8Py0dQ,9/11/23,12:14:18,OJ0010,,Middle Blocker,Countermovement Jump,,POST PRACTICE,684.744,10.3818901,158.7767,-13.79133902,1589.8438,-3114.2123,1091,159.3296,157.0673,1493,218.0377,0.486,0.256,0.407,1.149,71.9325,159.5717,2.2184,-1.0325,2.2747,2.443,-8.3711,-11.8156,17.5842,45.5346,3178.34,2.6892,10.2972,44.9631,5.1705,18.6638,2807,409.9342,39.1521,27.5109,N/A,0.2295
t1VAZBZXZr9kNaW8rf8j,9/11/23,12:13:53,OJ0010,,Middle Blocker,Countermovement Jump,,POST PRACTICE,685.125,11.13385862,164.5227,-12.96063034,2625,-3869.8539,1274,185.9515,169.7251,1469,214.4134,0.436,0.224,0.345,1.005,64.8255,165.4299,2.5519,-0.9317,2.3557,2.4741,-8.2125,-10.339,20.2966,45.8747,3203.86,5.1627,-0.4282,-26.5306,9.8961,-0.8737,2945,429.8486,7.8438,-18.3411,-30.9952,0.2814
K7t2yn56dMma7ubR6oua,9/11/23,10:01:10,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,680.075,10.25984285,156.7442,-14.40944928,2327.8689,-3404.2135,1246,183.2151,160.4635,1418,208.5064,0.363,0.244,0.382,0.989,82.1857,157.6874,1.9187,-1.1897,2.261,2.4774,-10.1715,-14.4023,19.4258,45.1697,3131.37,-11.2894,-2.004,23.5915,-20.3523,-3.9315,2930,430.8348,10.785,-28.4246,N/A,0.2635
dplsTioXHr1bYNrE67YN,9/11/23,10:01:01,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,678.306,11.88976416,168.2973,-13.64566973,2367.2566,-3499.435,1213,178.8278,172.6674,1439,212.1461,0.434,0.226,0.342,1.002,68.3663,169.1638,2.4744,-0.9919,2.434,2.5322,-8.4753,-11.5142,21.2359,46.7658,3233.59,-4.487,-5.7697,6.5421,-8.6138,-10.9303,3109,458.3477,-6.0791,4.2712,N/A,0.3014
S06EjUFYUYJMNHsRghWD,9/11/23,10:00:51,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,678.566,10.57086648,158.7748,-11.92126022,1513.9442,-3497.845,1059,156.0644,166.6708,1471,216.7807,0.375,0.251,0.352,0.978,67.0259,159.7573,2.3835,-0.9739,2.2954,2.483,-7.6894,-11.3392,19.5662,46.1546,3192.55,-6.4621,0.7159,57.3684,-12.2307,1.4299,2817,415.1402,16.0809,-6.0953,-11.4823,0.2746
nvLoaM4u89sbVFkGLEiO,9/12/23,7:25:42,OJ0010,,Middle Blocker,Countermovement Jump,,Pre-Training,679.922,10.14173261,155.8139,-12.79133899,1625.9843,-3360.7447,1092,160.6067,156.9155,1566,230.3205,0.396,0.254,0.403,1.053,66.4658,156.4869,2.3544,-0.9593,2.2481,2.4084,-7.7918,-10.6721,16.7829,46.2809,3207.69,-9.0845,2.1514,14.77,-16.6903,4.1889,2120,311.8005,6.0377,-7.6003,-14.1273,0.2446
