Name,Session ID,Types,Description,Session begin date (UTC),Duration (hh:mm:ss),Time (hh:mm:ss),Position,Acceleration Load (load | high),Acceleration Load (load | low),Acceleration Load (load | medium),Acceleration Load (load | very high),Acceleration Load (max.),Acceleration Load (time | high) (hh:mm:ss),Acceleration Load (time | low) (hh:mm:ss),Acceleration Load (time | medium) (hh:mm:ss),Acceleration Load (time | very high) (hh:mm:ss),Acceleration Load / min,Anaerobic Activity (time) (hh:mm:ss),High Intensity Effort/Min,Jump Load (J),Jump Load / min (J),Jump Load per mass (J/kg),Jump Load per mass / min (J/kg),Total Workload,Changes of Orientation,Changes of Orientation / min,Exertions,Exertions (high),Exertions (low),Exertions (medium),Exertions (very high),Exertions / min,Exertions / min (high),Exertions / min (low),Exertions / min (medium),Exertions / min (very high),Jumps,Jumps (high),Jumps (low),Jumps (medium),Jumps (very high),Jumps (very low),Jumps / min,Jumps / min (high),Jumps / min (low),Jumps / min (medium),Jumps / min (very high),Jumps / min (very low),Jump Height,mRSI
RR0018,214,Practice,Tuesday (10/24),10/24/2023,8322,8153,Outside Hitter,29.17,334.76,99.2,7.88,6.57,123,7501,495,34,0.72,113,3.47,47906.08,352.55,1368.75,10.07,471,24,0.18,90,28,10,51,1,0.66,0.21,0.07,0.38,0.01,164,57,13,14,43,37,1.21,0.42,0.1,0.1,0.32,0.27,,
RR0018,215,Practice,Wednesday (10/25),10/25/2023,7413,7379,Outside Hitter,25.34,316.83,83.49,5.64,6.8,107,6826,420,26,0.72,94,3.51,44710.33,363.53,1277.44,10.39,431.3,11,0.09,74,16,8,50,0,0.6,0.13,0.07,0.41,0,138,50,11,11,50,16,1.12,0.41,0.09,0.09,0.41,0.13,,
RR0018,216,Practice,Thursday (10/26),10/26/2023,5672,5614,Outside Hitter,17.17,259.06,68.08,3.43,6.17,72,5166,361,15,0.77,61,3.72,30835.83,329.56,881.02,9.42,347.74,18,0.19,50,7,6,37,0,0.53,0.07,0.06,0.4,0,107,33,10,9,30,25,1.14,0.35,0.11,0.1,0.32,0.27,,
RR0018,217,Match,CAL,10/27/23,5200,2741,Outside Hitter,7.52,119.52,31.58,2.84,6.38,29,2540,161,11,0.73,30,3.53,12365.22,270.67,353.29,7.73,261.46,10,0.22,24,8,1,15,0,0.53,0.18,0.02,0.33,0,44,6,6,3,16,13,0.96,0.13,0.13,0.07,0.35,0.28,,
RR0018,218,Match,Stanford,10/29/2023,5060,2671,Outside Hitter,11.68,126.76,43.38,5.63,6.71,42,2400,208,20,0.87,45,4.21,16984.2,381.52,485.26,10.9,287.45,11,0.25,35,17,3,13,2,0.79,0.38,0.07,0.29,0.04,74,15,12,2,13,32,1.66,0.34,0.27,0.04,0.29,0.72,,
RR0018,219,Practice,Tuesday (10/31),10/31/2023,8355,8333,Outside Hitter,16.91,353.53,79.89,3.8,6.15,80,7802,433,18,0.68,68,3.27,41437.28,298.36,1183.92,8.52,454.13,5,0.04,45,18,2,25,0,0.32,0.13,0.01,0.18,0,146,50,9,21,30,36,1.05,0.36,0.06,0.15,0.22,0.26,,
RR0018,220,Practice,Wednesday (11/1),11/01/2023,7874,7858,Outside Hitter,19.28,291.41,79.62,4.55,6.41,84,7362,391,20,0.62,76,3.01,33914.63,258.96,968.99,7.4,394.86,12,0.09,58,14,7,37,0,0.44,0.11,0.05,0.28,0,109,53,8,10,22,16,0.83,0.4,0.06,0.08,0.17,0.12,,
RR0018,223,Practice,Tuesday (11/7),11/07/2023,9574,9002,Outside Hitter,22.16,341.97,84.36,4.66,6.5,99,8439,442,22,0.62,89,3.02,45012.19,300.01,1286.06,8.57,453.15,14,0.09,60,18,5,37,0,0.4,0.12,0.03,0.25,0,150,72,6,11,30,31,1,0.48,0.04,0.07,0.2,0.21,,
RR0018,224,Practice,Wednesday (11/8),11/08/2023,5823,5750,Outside Hitter,15.16,229.7,52.02,3.38,5.97,68,5382,284,15,0.65,63,3.13,34059.8,355.43,973.14,10.16,300.26,9,0.09,46,9,4,33,0,0.48,0.09,0.04,0.34,0,117,46,13,6,27,25,1.22,0.48,0.14,0.06,0.28,0.26,,
RR0018,225,Match,Colorado,11/9/23,7443,4006,Outside Hitter,11.66,177.16,49.43,4.33,6.03,43,3696,249,18,0.75,49,3.63,22173.51,332.1,633.53,9.49,242.58,7,0.1,38,12,2,24,0,0.57,0.18,0.03,0.36,0,85,16,5,5,25,34,1.27,0.24,0.07,0.07,0.37,0.51,,
RR0018,226,Match,Utah,11/11/23,5563,3100,Outside Hitter,10.06,133.67,33.88,2.87,6.33,40,2879,170,11,0.72,40,3.49,17893.39,346.32,511.24,9.89,180.47,7,0.14,30,8,3,19,0,0.58,0.15,0.06,0.37,0,69,13,3,3,22,28,1.34,0.25,0.06,0.06,0.43,0.54,,
RR0018,227,Practice,Tuesday (11/14),11/14/2023,8926,8460,Outside Hitter,23.85,357.08,86.56,6.99,6.62,98,7899,433,30,0.7,97,3.37,40175.48,284.93,1147.87,8.14,474.48,10,0.07,71,22,9,40,0,0.5,0.16,0.06,0.28,0,128,44,7,7,45,25,0.91,0.31,0.05,0.05,0.32,0.18,,
RR0018,228,Practice,Wednesday (11/15),11/15/2023,7299,7253,Outside Hitter,20.61,308.1,75.7,2.93,6.03,92,6755,392,14,0.7,78,3.37,39619.21,327.75,1131.98,9.36,407.34,12,0.1,62,7,7,48,0,0.51,0.06,0.06,0.4,0,126,58,4,8,33,23,1.04,0.48,0.03,0.07,0.27,0.19,,
RR0018,230,Match,Oregon,11/17/23,7600,3936,Outside Hitter,15.16,166.23,57.61,4.03,6.77,58,3584,277,16,0.77,49,3.7,24628.57,375.44,703.67,10.73,243.02,17,0.26,40,7,10,23,0,0.61,0.11,0.15,0.35,0,97,23,8,3,23,40,1.48,0.35,0.12,0.05,0.35,0.61,,
RR0018,231,Match,Oregon State,11/19/2023,8252,5271,Outside Hitter,14.56,221.42,57.5,5.2,7.1,54,4897,300,21,0.7,57,3.4,25322.66,288.25,723.5,8.24,298.68,26,0.3,46,16,5,24,1,0.52,0.18,0.06,0.27,0.01,94,17,5,5,32,35,1.07,0.19,0.06,0.06,0.36,0.4,,
RR0018,232,Practice,Monday (11/20),11/20/2023,5344,5225,Outside Hitter,18.48,228.2,48.93,7.86,6.5,78,4864,252,31,0.72,86,3.48,34341.54,394.35,981.19,11.27,303.48,14,0.16,67,30,3,34,0,0.77,0.34,0.03,0.39,0,100,28,4,3,50,15,1.15,0.32,0.05,0.03,0.57,0.17,,
RR0018,233,Match,WSU,11/22/2023,9105,9046,Outside Hitter,13.32,263.68,53.77,3.18,6.7,52,8703,279,11,0.46,45,2.21,23989.4,159.12,685.41,4.55,333.95,19,0.13,34,8,7,18,1,0.23,0.05,0.05,0.12,0.01,97,20,11,7,22,37,0.64,0.13,0.07,0.05,0.15,0.25,,
RR0018,234,Match,Arizona,11/25/2023,6234,6213,Outside Hitter,11.18,190.96,46.02,3.91,7.29,45,5929,225,15,0.5,41,2.43,18762.12,181.19,536.06,5.18,252.07,12,0.12,35,13,6,14,2,0.34,0.13,0.06,0.14,0.02,68,18,6,2,20,22,0.66,0.17,0.06,0.02,0.19,0.21,,
RR0018,235,Practice,Monday (11/27),11/27/2023,7176,7149,Outside Hitter,23.43,316.74,74.15,7.37,6.82,97,6644,379,29,0.73,97,3.54,39267.53,329.56,1121.93,9.42,421.69,9,0.08,72,23,6,42,1,0.6,0.19,0.05,0.35,0.01,124,31,8,4,53,28,1.04,0.26,0.07,0.03,0.44,0.23,,
RR0018,236,Practice,Tuesday (11/28),11/28/2023,7523,7492,Outside Hitter,28.18,306.06,74.42,6.64,7.04,111,6978,377,27,0.69,101,3.33,43956.92,352.03,1255.91,10.06,415.31,9,0.07,78,18,8,51,1,0.62,0.14,0.06,0.41,0.01,143,38,6,9,55,35,1.15,0.3,0.05,0.07,0.44,0.28,,
RR0018,237,Practice,Wednesday (11/29),11/29/2023,4569,4532,Outside Hitter,16.18,197.82,29.72,19.13,9.29,59,4264,165,44,0.72,88,3.48,15652.95,207.23,447.23,5.92,262.85,13,0.17,41,7,4,23,7,0.54,0.09,0.05,0.3,0.09,61,22,7,2,10,20,0.81,0.29,0.09,0.03,0.13,0.26,,
RR0018,238,Match,Georgia,12/01/2023,5327,2562,Outside Hitter,8.44,111.41,29.58,2.79,6.37,33,2369,150,10,0.74,33,3.56,15704.48,367.79,448.7,10.51,152.22,6,0.14,23,9,0,14,0,0.54,0.21,0,0.33,0,58,12,3,3,18,22,1.36,0.28,0.07,0.07,0.42,0.52,,
RR0018,239,Match,BYU,12/2/23,5480,3283,Outside Hitter,12.51,141.88,39.35,4.46,6.6,48,3022,196,17,0.75,51,3.62,21020.08,384.16,600.57,10.98,198.2,13,0.24,36,9,1,26,0,0.66,0.16,0.02,0.48,0,67,13,3,2,32,17,1.22,0.24,0.05,0.04,0.58,0.31,,
RR0018,240,Practice,Monday (12/4),12/04/2023,7732,7685,Outside Hitter,33.34,304.03,102.21,5.37,6.53,144,7022,499,21,0.72,120,3.47,57522.54,449.1,1643.5,12.83,444.95,26,0.2,83,13,6,64,0,0.65,0.1,0.05,0.5,0,181,70,8,9,58,36,1.41,0.55,0.06,0.07,0.45,0.28,,
RR0018,241,Practice,Tuesday (12/5),12/05/2023,5302,5240,Outside Hitter,18.07,189.2,46.06,4.17,6.31,75,4921,227,16,0.61,70,2.95,31063.61,355.69,887.53,10.16,257.5,10,0.11,54,13,7,34,0,0.62,0.15,0.08,0.39,0,92,29,6,7,38,12,1.05,0.33,0.07,0.08,0.44,0.14,,
SC008,2,Practice,Preseason Morning Practice 7,08/15/2023,9748,6321,Outside Hitter,53.03,437.85,201.15,20.44,6.95,155,5318,793,60,1.13,165,6.76,45212.49,429.17,1452.29,13.79,712.48,18,0.17,136,56,3,74,3,1.29,0.53,0.03,0.7,0.03,143,52,5,18,61,7,1.36,0.49,0.05,0.17,0.58,0.07,,
SC008,88,Practice,Preseason Afternoon Practice 6,08/15/2023,6939,6924,Outside Hitter,14.52,473.92,98.98,0.24,5.27,54,6421,446,1,0.85,31,5.09,11770.59,102,378.09,3.28,587.66,1,0.01,34,1,3,30,0,0.29,0.01,0.03,0.26,0,54,1,5,44,0,4,0.47,0.01,0.04,0.38,0,0.03,,
SC008,107,Practice,Preseason Morning Practice 8,08/16/2023,7803,6040,Outside Hitter,30.59,422.08,156.48,6.73,6.2,96,5279,646,22,1.02,85,6.12,27235.95,270.56,874.86,8.69,615.89,5,0.05,76,24,2,50,0,0.75,0.24,0.02,0.5,0,89,25,9,19,35,1,0.88,0.25,0.09,0.19,0.35,0.01,,
SC008,143,Practice,Preseason Afternoon Practice 7,08/16/2023,4013,3983,Outside Hitter,3.84,253.92,42.7,0.08,5.22,16,3762,202,0,0.75,10,4.53,4122.38,62.1,132.42,1.99,300.55,0,0,15,0,1,14,0,0.23,0,0.02,0.21,0,20,0,4,13,0,3,0.3,0,0.06,0.2,0,0.05,,
SC008,158,Practice,Preseason Morning Practice 9,08/17/2023,7256,6106,Outside Hitter,34.16,444.75,161.04,8.14,6.39,109,5314,657,23,1.06,89,6.37,28882.77,283.81,927.76,9.12,648.11,7,0.07,81,20,3,58,0,0.8,0.2,0.03,0.57,0,98,29,15,17,34,3,0.96,0.28,0.15,0.17,0.33,0.03,,
SC008,159,Practice,Day Before Scrimmage,08/18/2023,6011,5914,Outside Hitter,32.56,349.93,142.23,12.51,6.62,96,5200,580,36,0.91,101,5.45,29331.95,297.61,942.19,9.56,537.24,12,0.12,81,38,3,38,2,0.82,0.39,0.03,0.39,0.02,94,22,12,12,46,2,0.95,0.22,0.12,0.12,0.47,0.02,,
SC008,160,Scrimmage,Maroon vs. Gold,08/19/2023,8799,7301,Outside Hitter,35.65,438.8,163.86,9.93,7.16,102,6507,664,27,0.89,93,5.33,28731.98,236.12,922.91,7.58,648.24,8,0.07,71,27,3,40,1,0.58,0.22,0.02,0.33,0.01,100,16,17,24,38,5,0.82,0.13,0.14,0.2,0.31,0.04,,
SC008,161,Practice,Monday (8/21),08/21/2023,7917,7577,Outside Hitter,30.43,497.52,133.08,8.13,6.51,101,6895,554,25,0.88,89,5.3,28275.93,223.91,908.26,7.19,669.16,3,0.02,79,28,2,49,0,0.63,0.22,0.02,0.39,0,100,27,19,20,31,3,0.79,0.21,0.15,0.16,0.25,0.02,,
SC008,162,Practice,Tuesday (8/22),08/22/2023,7752,6127,Outside Hitter,31.13,411.65,140.95,8.46,6.55,104,5438,582,23,0.96,86,5.8,29059.56,284.57,933.44,9.14,592.18,3,0.03,78,20,1,56,1,0.76,0.2,0.01,0.55,0.01,104,16,18,34,33,3,1.02,0.16,0.18,0.33,0.32,0.03,,
SC008,168,Practice,Tuesday (8/29),08/29/2023,8575,6827,Outside Hitter,43.74,467.59,189.73,9.16,6.19,137,5884,779,27,1.04,108,6.24,36316.92,319.18,1166.55,10.25,710.22,6,0.05,96,28,1,67,0,0.84,0.25,0.01,0.59,0,116,19,9,27,57,4,1.02,0.17,0.08,0.24,0.5,0.04,,
SC008,169,Practice,Wednesday (8/30),08/30/2023,8204,7344,Outside Hitter,35.74,473.06,170.8,7.76,6.91,119,6510,714,24,0.94,99,5.62,33652.77,274.94,1080.98,8.83,687.36,6,0.05,92,21,2,66,3,0.75,0.17,0.02,0.54,0.02,117,18,11,34,45,9,0.96,0.15,0.09,0.28,0.37,0.07,,
SC008,173,Practice,Tuesday (9/5),09/05/2023,8216,6506,Outside Hitter,41.96,448.97,185.69,6.42,6.46,138,5600,758,19,1.05,107,6.3,40004.04,368.92,1284.99,11.85,683.03,6,0.06,106,17,7,81,1,0.98,0.16,0.06,0.75,0.01,129,37,5,36,49,2,1.19,0.34,0.05,0.33,0.45,0.02,,
SC008,174,Practice,Wednesday (9/6),09/06/2023,4838,4787,Outside Hitter,35.65,309.32,120.61,5.74,6.66,111,4167,490,17,0.98,94,5.91,29808.89,373.62,957.51,12,471.32,9,0.11,79,14,1,63,1,0.99,0.18,0.01,0.79,0.01,95,21,5,26,42,1,1.19,0.26,0.06,0.33,0.53,0.01,,
SC008,181,Practice,Monday (9/11),9/11/23,8318,7308,Outside Hitter,46.18,477.14,227.1,15.12,6.4,138,6225,899,44,1.05,118,6.29,35356.41,290.28,1135.7,9.32,765.54,10,0.08,101,43,8,48,2,0.83,0.35,0.07,0.39,0.02,111,20,10,18,55,8,0.91,0.16,0.08,0.15,0.45,0.07,,
SC008,182,Practice,Tuesday (9/12),9/12/23,5337,5278,Outside Hitter,17.96,260.84,91.05,5.83,6.57,59,4819,383,15,0.71,52,4.27,16453.48,187.04,528.51,6.01,375.68,1,0.01,45,12,3,29,1,0.51,0.14,0.03,0.33,0.01,54,10,6,14,23,1,0.61,0.11,0.07,0.16,0.26,0.01,,
SC008,183,Practice,Preseason Morning Practice 1,08/08/2023,02:19:20,01:43:44,Outside Hitter,41.34,428.66,188.81,15.69,6.82,00:02:07,01:28:19,00:12:32,00:00:44,1.08,00:02:06,6.5,40619.89,391.52,1304.77,12.58,674.5,3,0.03,111,38,8,59,6,1.07,0.37,0.08,0.57,0.06,125,22,10,22,68,3,1.2,0.21,0.1,0.21,0.66,0.03,,
SC008,184,Practice,Preseason Afternoon Practice 1,08/08/2023,01:57:08,01:56:51,Outside Hitter,13.25,422.32,108.58,0.16,5.24,00:00:52,01:48:13,00:07:43,00:00:00,0.78,00:00:26,4.66,10871.73,93.03,349.22,2.99,544.32,1,0.01,35,1,2,32,0,0.3,0.01,0.02,0.27,0,52,1,22,26,2,1,0.44,0.01,0.19,0.22,0.02,0.01,,
SC008,185,Practice,Preseason Morning Practice 2,08/09/2023,02:48:05,02:04:04,Outside Hitter,47.09,490.84,183.01,14.81,6.75,00:02:27,01:48:19,00:12:32,00:00:45,0.99,00:02:28,5.93,46064.8,371.29,1479.67,11.93,735.75,6,0.05,134,46,6,80,2,1.08,0.37,0.05,0.64,0.02,153,44,17,23,60,9,1.23,0.35,0.14,0.19,0.48,0.07,,
SC008,186,Practice,Preseason Afternoon Practice 2,08/09/2023,01:38:12,01:37:53,Outside Hitter,10.72,387.86,92.6,0,4.99,00:00:46,01:30:16,00:06:49,00:00:00,0.84,00:00:24,5.02,10833.3,110.66,347.98,3.55,491.19,0,0,30,0,2,28,0,0.31,0,0.02,0.29,0,52,0,11,36,0,5,0.53,0,0.11,0.37,0,0.05,,
SC008,188,Practice,Preseason Morning Practice 3,08/10/2023,02:23:55,01:45:35,Outside Hitter,44.02,404.1,157.67,14.08,6.62,00:02:19,01:32:34,00:10:30,00:00:40,0.98,00:02:11,5.87,43008.85,407.34,1381.51,13.08,619.86,13,0.12,113,35,5,66,7,1.07,0.33,0.05,0.63,0.07,135,55,6,20,52,2,1.28,0.52,0.06,0.19,0.49,0.02,,
SC008,188,Practice,Monday (9/18),09/18/2023,8393,6272,Outside Hitter,21.35,378.76,117.67,7.71,6.92,67,5696,484,22,0.84,65,5.03,18829.12,180.13,604.82,5.79,525.49,3,0.03,53,21,1,30,1,0.51,0.2,0.01,0.29,0.01,58,11,5,6,34,2,0.55,0.11,0.05,0.06,0.33,0.02,,
SC008,189,Practice,Preseason Afternoon Practice 3,08/10/2023,01:45:12,01:44:40,Outside Hitter,9.15,428.67,94.56,1.84,6.66,00:00:37,01:36:45,00:07:13,00:00:03,0.85,00:00:25,5.1,9274.25,88.59,297.9,2.85,534.22,0,0,22,0,2,19,1,0.21,0,0.02,0.18,0.01,47,0,23,22,0,2,0.45,0,0.22,0.21,0,0.02,,
SC008,190,Practice,Preseason Morning Practice 4,08/11/2023,02:28:16,01:33:11,Outside Hitter,36.44,424.8,164.88,6.18,6.53,00:02:03,01:19:35,00:11:18,00:00:18,1.13,00:01:36,6.78,36644,393.18,1177.06,12.63,632.3,10,0.11,97,18,4,73,2,1.04,0.19,0.04,0.78,0.02,130,48,21,24,33,4,1.39,0.52,0.23,0.26,0.35,0.04,,
SC008,191,Practice,Preseason Morning Practice 5,08/12/2023,02:16:33,02:16:12,Outside Hitter,24.53,501.14,154.68,5.08,6.09,00:01:21,02:03:35,00:10:57,00:00:16,0.84,00:01:07,5.03,24144.59,177.25,775.56,5.69,685.42,2,0.01,71,20,3,48,0,0.52,0.15,0.02,0.35,0,87,32,13,20,19,3,0.64,0.23,0.1,0.15,0.14,0.02,,
SC008,191,Match,University of Arizona,9/21/23,6129,3527,Outside Hitter,6.29,204.4,76.86,0,4.91,21,3181,334,0,0.81,9,4.89,4643.76,79,149.16,2.54,287.55,0,0,9,0,2,7,0,0.15,0,0.03,0.12,0,24,0,8,10,1,5,0.41,0,0.14,0.17,0.02,0.09,,
SC008,192,Practice,Preseason Afternoon Practice 4,08/12/2023,01:43:25,01:21:10,Outside Hitter,11.18,342.57,101.09,2.05,5.18,00:00:43,01:13:19,00:07:01,00:00:04,0.94,00:00:27,5.63,10775.74,132.73,346.13,4.26,456.89,0,0,26,2,2,22,0,0.32,0.02,0.02,0.27,0,48,2,10,35,0,1,0.59,0.02,0.12,0.43,0,0.01,,
SC008,193,Practice,Preseason Morning Practice 6,08/13/2023,02:47:43,02:46:55,Outside Hitter,47.91,652.68,262.66,15.32,6.29,00:02:28,02:25:52,00:17:47,00:00:46,0.98,00:02:21,5.86,44641.15,267.42,1433.94,8.59,978.55,10,0.06,127,53,5,69,0,0.76,0.32,0.03,0.41,0,145,36,12,33,61,3,0.87,0.22,0.07,0.2,0.37,0.02,,
SC008,193,Match,University of Washington,09/24/2023,7577,3561,Outside Hitter,6.21,199.6,77.18,0.54,5.49,20,3192,345,1,0.8,11,4.78,5396.29,90.92,173.34,2.92,283.54,0,0,12,1,4,7,0,0.2,0.02,0.07,0.12,0,28,1,3,10,2,12,0.47,0.02,0.05,0.17,0.03,0.2,,
SC008,194,Practice,Preseason Afternoon Practice 5,08/13/2023,00:59:37,00:59:19,Outside Hitter,8.97,225.58,55.48,0.05,5.02,00:00:33,00:54:43,00:04:00,00:00:00,0.82,00:00:17,4.89,7590.47,127.93,243.82,4.11,290.08,0,0,19,0,1,18,0,0.32,0,0.02,0.3,0,29,6,2,14,5,2,0.49,0.1,0.03,0.24,0.08,0.03,,
SC008,194,Practice,Tuesday (9/26),09/26/2023,6871,6083,Outside Hitter,30.5,396.75,135.08,11.46,7.02,100,5383,567,31,0.94,99,5.66,34226.43,337.59,1099.4,10.84,573.8,5,0.05,88,22,5,55,6,0.87,0.22,0.05,0.54,0.06,108,28,8,13,52,7,1.07,0.28,0.08,0.13,0.51,0.07,,
SC008,195,Practice,Wednesday (9/27),09/27/2023,7084,6304,Outside Hitter,15.16,362.73,98.42,0.9,6.4,60,5804,435,2,0.76,39,4.54,17591.61,167.43,565.07,5.38,477.2,1,0.01,42,2,0,40,0,0.4,0.02,0,0.38,0,61,9,3,31,17,1,0.58,0.09,0.03,0.3,0.16,0.01,,
SC008,199,Practice,Tuesday (10/03),10/03/2023,7876,7501,Outside Hitter,43.39,453.6,178.1,12.79,7.27,142,6597,724,36,0.92,126,5.5,46733.06,373.82,1501.14,12.01,687.89,6,0.05,113,31,2,77,3,0.9,0.25,0.02,0.62,0.02,141,30,4,19,80,8,1.13,0.24,0.03,0.15,0.64,0.06,,
SC008,200,Practice,Wednesday (10/4),10/04/2023,6362,5955,Outside Hitter,12.68,362.41,95.09,3.87,6.5,41,5496,408,12,0.8,33,4.78,12647.63,127.43,406.26,4.09,474.05,1,0.01,32,14,1,17,0,0.32,0.14,0.01,0.17,0,43,3,2,7,22,9,0.43,0.03,0.02,0.07,0.22,0.09,,
SC008,201,Practice,Thursday (10/5),10/05/2023,5247,4021,Outside Hitter,11.07,235.42,64.35,2.18,5.75,37,3698,278,7,0.78,29,4.67,11493.84,171.51,369.2,5.51,313.02,1,0.01,25,7,2,16,0,0.37,0.1,0.03,0.24,0,34,7,1,6,19,1,0.51,0.1,0.01,0.09,0.28,0.01,,
SC008,204,Practice,Tuesday (10/10),10/10/2023,7534,7257,Outside Hitter,27.37,450.27,161.9,4.63,6.73,99,6450,694,13,0.89,76,5.33,31795.18,262.88,1021.31,8.44,644.18,3,0.02,81,10,8,61,2,0.67,0.08,0.07,0.5,0.02,110,17,9,37,40,7,0.91,0.14,0.07,0.31,0.33,0.06,,
SC008,205,Practice,Wednesday (10/11),10/11/2023,8473,7998,Outside Hitter,31.6,491.55,160.06,2.66,6.43,115,7184,688,9,0.86,84,5.15,39389.16,295.49,1265.24,9.49,685.86,5,0.04,98,6,9,81,2,0.74,0.05,0.07,0.61,0.02,132,33,5,32,51,11,0.99,0.25,0.04,0.24,0.38,0.08,,
SC008,208,Practice,Tuesday (10/17),10/17/2023,7865,7562,Outside Hitter,34.22,484.8,203.14,6.96,6.34,117,6583,846,19,0.96,91,5.79,36403.09,288.84,1169.32,9.28,729.11,5,0.04,91,17,8,66,0,0.72,0.13,0.06,0.52,0,121,33,7,18,49,14,0.96,0.26,0.06,0.14,0.39,0.11,,
SC008,209,Practice,Wednesday (10/18),10/18/2023,7245,7241,Outside Hitter,18.77,352.07,98.72,3.03,6.08,84,6603,543,11,0.81,60,3.92,26179.82,216.93,840.93,6.97,472.6,3,0.02,35,8,11,16,0,0.29,0.07,0.09,0.13,0,102,24,6,24,24,24,0.85,0.2,0.05,0.2,0.2,0.2,,
SC008,214,Practice,Tuesday (10/24),10/24/2023,8322,8153,Outside Hitter,25.93,393.27,120.94,4.32,6.01,103,7385,649,16,0.83,73,4.01,32878.28,241.96,1056.1,7.77,544.45,4,0.03,58,12,14,32,0,0.43,0.09,0.1,0.24,0,128,24,10,13,45,36,0.94,0.18,0.07,0.1,0.33,0.26,,
SC008,215,Practice,Wednesday (10/25),10/25/2023,7413,7385,Outside Hitter,15.5,264.29,87.85,3.6,6.57,65,6842,464,14,0.62,53,3.02,21487.58,174.58,690.21,5.61,371.25,3,0.02,38,12,7,19,0,0.31,0.1,0.06,0.15,0,82,21,5,8,26,22,0.67,0.17,0.04,0.06,0.21,0.18,,
SC008,216,Practice,Thursday (10/26),10/26/2023,5672,5614,Outside Hitter,12.05,291.07,82.65,2.55,6.31,54,5096,454,10,0.86,41,4.15,21814.56,233.14,700.72,7.49,388.32,0,0,28,7,7,14,0,0.3,0.07,0.07,0.15,0,90,27,9,9,18,27,0.96,0.29,0.1,0.1,0.19,0.29,,
SC008,217,Match,CAL,10/27/23,5200,2360,Outside Hitter,0.97,106.74,37.82,0,4.93,4,2142,214,0,0.76,3,3.7,3394.88,86.31,109.05,2.77,245.53,0,0,1,0,0,1,0,0.03,0,0,0.03,0,25,0,4,1,1,19,0.64,0,0.1,0.03,0.03,0.48,,
SC008,219,Practice,Tuesday (10/31),10/31/2023,8355,8333,Outside Hitter,19.66,417.13,139.24,3.08,6.53,85,7509,728,11,0.86,55,4.17,26427.03,190.28,848.88,6.11,579.11,1,0.01,33,9,11,13,0,0.24,0.06,0.08,0.09,0,104,27,6,25,23,23,0.75,0.19,0.04,0.18,0.17,0.17,,
SC008,220,Practice,Wednesday (11/1),11/01/2023,7874,7858,Outside Hitter,11.55,349.18,86.58,2.29,6.32,48,7326,475,8,0.71,35,3.43,15638.47,119.41,502.33,3.84,449.6,2,0.02,26,8,6,12,0,0.2,0.06,0.05,0.09,0,75,16,5,10,11,33,0.57,0.12,0.04,0.08,0.08,0.25,,
SC008,223,Practice,Tuesday (11/7),11/07/2023,9574,8753,Outside Hitter,22.45,373.18,110.82,5.06,6.15,102,8040,593,18,0.72,82,3.51,35288.75,241.91,1133.53,7.77,511.51,9,0.06,55,14,8,33,0,0.38,0.1,0.05,0.23,0,140,31,12,22,38,37,0.96,0.21,0.08,0.15,0.26,0.25,,
SC008,224,Practice,Wednesday (11/8),11/08/2023,5823,5619,Outside Hitter,13.03,249.58,69.99,2.37,6.26,54,5191,365,9,0.74,35,3.58,17176.53,183.41,551.74,5.89,334.97,0,0,29,8,11,10,0,0.31,0.09,0.12,0.11,0,70,13,9,13,17,18,0.75,0.14,0.1,0.14,0.18,0.19,,
SC008,227,Practice,Tuesday (11/14),11/14/2023,8926,8460,Outside Hitter,15.63,367.6,106.9,1.45,6.14,71,7818,567,5,0.72,44,3.49,22482.04,159.45,722.16,5.12,491.58,2,0.01,29,3,10,16,0,0.21,0.02,0.07,0.11,0,92,26,11,20,15,20,0.65,0.18,0.08,0.14,0.11,0.14,,
SC008,228,Practice,Wednesday (11/15),11/15/2023,7299,7253,Outside Hitter,9.18,312.04,66.68,1.79,6.32,39,6858,350,7,0.67,26,3.22,10903.26,90.2,350.23,2.9,389.69,1,0.01,25,5,7,13,0,0.21,0.04,0.06,0.11,0,49,11,4,1,10,23,0.41,0.09,0.03,0.01,0.08,0.19,,
SC008,232,Practice,Monday (11/20),11/20/2023,5344,5225,Outside Hitter,15.82,217.63,63.23,4.61,6.28,65,4810,333,17,0.71,55,3.46,21237.96,243.88,682.19,7.83,301.29,0,0,38,12,7,19,0,0.44,0.14,0.08,0.22,0,66,23,2,0,32,9,0.76,0.26,0.02,0,0.37,0.1,,
SC008,235,Practice,Monday (11/27),11/27/2023,7176,7149,Outside Hitter,42.07,323.58,135.04,17.65,7.23,161,6273,657,58,0.9,172,4.35,60457.05,507.4,1941.97,16.3,518.35,15,0.13,116,39,8,64,5,0.97,0.33,0.07,0.54,0.04,187,30,5,12,110,30,1.57,0.25,0.04,0.1,0.92,0.25,,
SC008,236,Practice,Tuesday (11/28),11/28/2023,7523,7261,Outside Hitter,42.9,324.66,140.3,14.51,6.61,159,6366,689,48,0.89,153,4.32,53371.75,441,1714.38,14.17,522.37,17,0.14,126,36,27,63,0,1.04,0.3,0.22,0.52,0,169,17,9,7,106,30,1.4,0.14,0.07,0.06,0.88,0.25,,
